id,target
76995,7.80141
76998,7.7630544
76999,7.9136543
77000,7.8566465
77004,8.076444
77009,8.11821
77010,7.8404264
77012,7.582986
77013,7.680854
77014,7.910239
77015,7.855922
77017,8.1553335
77018,7.062283
77021,7.5434957
77023,7.898371
77025,7.740523
77027,7.8494124
77028,7.662479
77029,7.9304028
77031,8.139752
77032,7.713636
77036,7.6241984
77038,8.5935335
77040,7.9245276
77044,7.695531
77045,7.4842744
77046,7.7924705
77048,7.962041
77051,7.974727
77057,7.8439617
77067,7.620887
77070,7.694183
77071,7.5192122
77072,8.236589
77077,7.6968656
77079,7.3961716
77080,7.652393
77081,7.9706388
77082,7.392815
77083,7.9258103
77085,8.122449
77086,7.9669733
77088,7.7491016
77090,7.7150245
77091,7.527278
77093,7.69641
77096,7.907766
77097,7.979419
77098,8.019946
77101,7.58113
77105,8.047057
77108,7.5904937
77113,7.598444
77116,7.951062
77117,7.756828
77118,7.812141
77119,7.7763534
77121,7.775943
77123,8.051074
77124,8.154428
77127,8.033679
77129,7.8072987
77133,8.508521
77134,7.9651628
77135,8.201924
77136,7.665267
77138,7.9998174
77139,7.986994
77140,7.6977468
77141,8.154851
77144,7.6739807
77149,8.110636
77150,8.217906
77153,7.710625
77159,8.057769
77163,7.9119244
77164,7.747608
77165,7.8421593
77169,7.913558
77172,7.8189144
77174,8.121257
77176,7.7464705
77188,7.8185954
77192,7.9881363
77195,7.9463854
77198,7.772718
77200,8.187852
77201,7.8465896
77204,7.849418
77211,8.104418
77212,7.9366508
77218,7.939217
77223,7.9221206
77224,7.9317217
77225,8.023536
77228,7.802979
77232,7.760303
77233,7.7570047
77234,8.034965
77235,7.8063703
77245,8.204517
77253,8.183338
77255,7.9954467
77260,8.036714
77264,8.666791
77266,8.065174
77268,8.118769
77269,7.823158
77272,7.993679
77274,8.067925
77277,7.7739844
77279,7.6013665
77280,7.9659333
77281,7.787826
77284,7.845332
77285,7.73132
77287,7.8480372
77288,7.6878185
77294,8.541912
77296,7.931578
77297,7.5228386
77302,7.8198066
77304,7.5007186
77305,7.8561096
77306,8.044974
77308,7.577163
77314,8.134135
77315,7.742572
77321,7.8773913
77322,7.7015114
77331,7.7892404
77334,7.7632694
77335,7.701361
77337,7.518243
77339,7.937573
77340,7.5849276
77343,8.24685
77345,7.8156323
77346,7.9662704
77348,7.828519
77349,7.723641
77353,8.42099
77354,7.8614297
77357,7.899498
77359,8.090683
77361,8.558635
77368,7.7283945
77371,7.483637
77373,7.293474
77377,7.9902043
77383,7.9648523
77391,8.040876
77392,8.059944
77397,7.879468
77399,7.7387886
77403,8.283248
77404,8.213186
77405,7.5720444
77406,7.987963
77408,7.891408
77410,7.6831894
77413,8.39042
77415,7.6958313
77416,7.783688
77417,8.00557
77423,7.672273
77425,7.967147
77428,8.033711
77432,7.902113
77433,7.398629
77439,7.4957986
77441,7.708085
77443,7.9789777
77445,7.8996644
77449,8.376715
77451,7.9166913
77455,8.547528
77456,8.144809
77463,7.6617637
77464,7.788492
77467,7.688
77478,7.987198
77479,8.063325
77481,8.808143
77482,8.498976
77483,7.901337
77488,7.4616113
77490,7.955682
77491,7.685333
77492,7.8812504
77493,8.122007
77494,7.9186387
77495,8.095634
77499,8.164656
77504,7.8944206
77505,7.8234134
77506,7.983704
77508,7.969515
77513,7.7807508
77515,7.62302
77516,7.4811954
77517,7.977847
77519,7.7611237
77521,8.289509
77522,8.002563
77526,7.598879
77529,7.9108243
77530,8.094368
77532,7.6166935
77533,8.209194
77534,7.984747
77535,8.0418415
77537,7.6593237
77545,8.105334
77548,8.034
77550,7.8039618
77551,8.027481
77553,7.6412263
77554,7.6414537
77557,8.297279
77558,7.762776
77559,8.126839
77562,7.9511657
77565,7.715737
77571,7.920817
77573,7.851684
77574,7.6869636
77577,7.558351
77579,7.77474
77586,7.910003
77588,7.8651147
77596,7.8311133
77600,7.5887737
77603,8.5444
77606,7.89315
77610,7.6668997
77611,7.7087536
77612,7.789228
77613,7.7483883
77615,7.7489634
77621,8.040102
77626,7.564762
77630,8.077894
77631,7.8258243
77636,7.7523026
77640,7.3237877
77643,8.124275
77644,7.5565157
77645,7.7118807
77646,7.884598
77649,7.458721
77651,7.836934
77652,7.798669
77654,8.224209
77657,7.6437397
77659,8.103588
77660,7.844507
77661,7.841598
77662,7.582754
77668,8.301499
77669,8.371074
77674,8.041561
77675,8.3832
77676,7.8642282
77679,7.7071066
77681,7.818527
77683,8.148004
77684,7.824538
77687,7.8127604
77690,8.31944
77691,7.8463893
77692,8.264653
77693,7.6686354
77694,7.6318808
77699,7.7258773
77700,7.948025
77707,7.75223
77708,7.825971
77709,7.8205
77710,8.072963
77711,7.777043
77712,7.758156
77713,8.019917
77721,7.7959166
77723,8.388442
77726,8.009721
77727,7.805012
77730,8.34777
77740,7.8297496
77741,7.9896803
77742,7.44182
77743,8.066298
77747,7.6826997
77748,8.155664
77750,7.876956
77751,7.8343787
77752,7.8148
77755,7.6601467
77756,7.720073
77759,8.001216
77762,7.418589
77764,7.8526406
77765,7.967719
77766,7.5846047
77768,7.9665184
77769,7.769632
77771,7.9172463
77772,8.182964
77773,7.680286
77774,7.7405443
77776,7.6646447
77777,7.9632173
77779,7.781799
77780,7.913608
77782,8.171009
77783,7.8950105
77789,7.91036
77791,7.593585
77793,7.9942374
77794,7.9314876
77797,7.9169445
77812,8.184108
77816,8.028498
77818,7.7538137
77824,7.8108993
77825,7.6476407
77826,8.10403
77828,7.858334
77830,7.975301
77831,7.5993247
77833,7.593218
77836,8.058361
77840,7.8414545
77841,7.8167806
77842,7.9515686
77846,7.7884417
77847,8.493318
77850,8.151525
77851,7.9255304
77856,7.7675095
77857,7.7436347
77859,7.797193
77860,7.3504896
77861,8.160867
77864,8.269659
77866,7.98632
77868,8.402427
77871,7.6362553
77872,7.755954
77876,8.210047
77877,7.8583155
77878,7.900151
77881,7.8450794
77882,7.8886137
77883,7.769668
77884,7.7389483
77885,7.9719744
77887,7.8162017
77889,7.673293
77890,7.9836116
77891,8.13728
77892,7.9776917
77893,7.961112
77894,8.084467
77896,7.808515
77897,7.7853365
77901,7.728794
77902,8.024342
77903,7.962401
77908,7.6146917
77910,7.873284
77911,7.7942166
77912,7.8648763
77914,7.7704453
77918,7.618925
77921,7.6352577
77922,8.0973425
77924,7.8421493
77930,7.376473
77932,7.779388
77933,8.435965
77938,7.7436256
77940,7.848208
77944,7.968225
77952,7.8099566
77957,7.830094
77959,8.194515
77960,7.6725087
77962,7.455251
77963,8.170139
77964,7.7715755
77965,7.8937864
77968,7.9579897
77971,7.609635
77974,7.507275
77975,8.128044
77984,7.544796
77985,7.763484
77986,7.8172817
77995,8.110401
77996,7.5269146
78003,8.086175
78004,7.7488923
78005,7.6449857
78009,8.116495
78010,7.690139
78014,7.713832
78015,7.9097724
78017,8.446218
78018,7.7261
78019,7.6635222
78022,7.6637225
78027,7.70901
78028,8.666619
78029,7.7138352
78032,7.8831162
78045,7.6835346
78047,8.0312
78051,8.461778
78054,8.122945
78056,7.7266994
78058,8.484927
78060,7.895793
78064,8.1080265
78067,8.137935
78068,7.1618614
78070,8.143921
78075,7.7003026
78085,7.7367663
78086,8.185735
78092,7.571147
78093,7.9636016
78094,7.767235
78096,8.129815
78097,7.7457786
78098,8.300918
78100,8.098517
78108,7.8596597
78109,7.974641
78119,7.9611516
78120,8.083876
78125,8.005276
78126,7.8548923
78127,8.2349615
78128,7.9783273
78131,7.82008
78133,7.89306
78134,8.054815
78135,8.126845
78139,8.014016
78141,7.839732
78142,8.165846
78143,7.9019217
78145,7.5206976
78148,7.6303635
78150,7.5579257
78154,7.969465
78155,7.5956564
78158,8.060235
78159,8.112012
78160,7.7333927
78161,7.5793695
78162,7.7246046
78168,7.7849035
78169,8.013592
78171,8.025544
78174,7.985281
78176,8.217934
78177,7.894267
78186,8.18903
78189,7.723513
78190,7.534323
78192,7.9411783
78194,7.6518607
78195,7.9543467
78199,7.695384
78200,8.054051
78201,7.714863
78202,8.044613
78204,7.894499
78212,8.163162
78213,7.6680884
78214,7.7100115
78216,8.132214
78217,8.09295
78218,7.909948
78219,7.8457932
78221,7.8282657
78225,7.9227815
78227,8.110791
78228,7.7864933
78229,7.4975452
78230,8.103629
78231,7.5526376
78233,8.534739
78237,8.065737
78238,7.7306037
78239,7.9445086
78240,7.6698604
78241,7.4989758
78243,8.228074
78246,8.01145
78248,8.033
78250,7.6741734
78251,7.8726444
78254,7.940713
78257,8.02737
78258,7.849427
78259,7.9324183
78260,7.813616
78261,7.7824473
78264,7.765031
78268,8.037086
78271,8.248833
78275,7.6529846
78276,7.838999
78278,7.847417
78279,8.160183
78280,7.858815
78281,7.893983
78283,7.9032717
78285,8.257079
78288,8.117576
78293,8.187133
78297,7.7210712
78299,7.768486
78301,7.9215775
78304,8.182362
78306,8.125328
78311,7.694822
78315,7.6742764
78316,8.082475
78318,7.6232185
78320,7.67343
78328,8.185881
78331,8.0654545
78334,7.935081
78336,8.037086
78346,7.4601808
78348,7.4280477
78349,8.027188
78352,7.7922754
78357,7.787033
78361,7.554898
78363,8.053538
78370,7.5307336
78371,7.580201
78372,7.817238
78380,8.32521
78383,7.869973
78387,8.107792
78392,7.4541125
78398,8.038906
78401,7.8644404
78402,8.125133
78406,7.9740267
78411,7.857798
78412,7.4846964
78416,8.042157
78420,8.1942
78421,7.642388
78424,7.6485066
78434,7.9500084
78435,8.071319
78437,7.657334
78438,7.935008
78443,7.9367805
78444,7.851738
78447,7.9495697
78450,8.204985
78452,7.8655434
78456,7.959183
78458,7.5126753
78460,8.225463
78465,8.346881
78468,8.327749
78474,7.8909826
78476,7.90391
78478,7.415964
78480,8.03775
78481,8.086367
78482,8.107549
78484,7.9539156
78492,7.897105
78493,7.728271
78494,8.07026
78495,7.7006793
78496,8.168454
78498,8.458548
78503,8.41027
78509,7.834865
78512,8.264335
78515,7.9295545
78516,8.250127
78517,7.7984786
78518,8.011142
78519,7.7883143
78520,7.7053757
78524,8.208155
78534,7.9728584
78537,7.910436
78540,7.7863874
78541,7.5248766
78543,8.084789
78544,7.729273
78545,7.737725
78546,8.480887
78550,8.0991535
78551,7.8430767
78558,7.8183894
78559,8.021118
78560,8.163522
78561,8.266374
78562,7.8062887
78570,7.719296
78572,7.9178967
78579,7.8601723
78582,7.9439435
78584,7.987119
78586,7.6490183
78587,8.099657
78592,7.8271103
78593,8.068269
78594,7.7377963
78595,7.447987
78596,7.533389
78597,8.07224
78598,7.665739
78601,7.768933
78602,7.83309
78603,7.834812
78605,8.029045
78609,8.116673
78610,7.931357
78611,7.874904
78614,7.8311887
78615,7.623242
78616,7.9615645
78618,7.934413
78619,8.713556
78620,7.9641633
78621,7.7818294
78623,7.7223186
78626,8.091953
78628,7.8924685
78629,7.5914884
78631,8.019706
78643,7.800913
78644,7.6650224
78646,8.199294
78648,7.397154
78650,7.7153277
78652,7.627546
78659,7.979428
78660,8.165281
78661,7.8153586
78663,7.830395
78669,7.9281163
78671,8.39061
78672,8.279674
78673,7.7066393
78674,7.7159467
78676,8.187796
78677,7.913781
78679,7.911815
78683,7.3580265
78686,7.690042
78688,7.500775
78690,8.225372
78694,7.9927726
78702,7.564336
78705,7.776308
78708,8.116397
78709,8.369423
78710,7.8890505
78711,8.157945
78712,7.89373
78713,7.5405774
78715,8.177856
78716,7.780249
78717,7.825886
78720,7.9358373
78721,7.8600664
78726,8.408235
78727,7.6352735
78728,8.040319
78731,8.06453
78732,7.6549315
78734,8.293457
78736,7.9322214
78738,8.45303
78742,7.739973
78746,7.609952
78747,8.212826
78748,7.7251983
78750,7.9502683
78753,7.939574
78755,7.694177
78760,7.982335
78766,8.017159
78767,8.076277
78768,8.087623
78772,8.122392
78779,8.466943
78780,7.801106
78784,7.9330673
78792,8.146523
78795,7.848592
78796,8.083498
78797,7.565872
78799,8.015073
78800,7.966287
78804,8.11624
78805,7.9644303
78806,7.9960513
78809,8.203889
78812,8.064558
78813,7.9347644
78816,8.049606
78821,8.074826
78822,8.169385
78824,7.9198313
78826,7.8633265
78827,7.5879197
78830,7.9833913
78831,8.037954
78835,8.058646
78836,8.163021
78838,7.7676687
78839,7.9700756
78841,7.55946
78842,7.9836593
78843,8.036178
78846,8.326558
78849,7.8807383
78856,7.79307
78858,7.77385
78859,8.252066
78861,7.6218033
78862,7.627484
78865,7.5355926
78871,8.038078
78873,7.7759995
78875,8.343181
78877,8.215003
78878,7.4843974
78880,7.964682
78882,8.075277
78883,8.023209
78888,8.057056
78890,7.5480676
78893,8.347526
78896,8.361896
78902,8.146586
78906,8.011849
78907,7.893667
78908,8.253241
78909,7.8603473
78912,8.273533
78913,7.902307
78919,7.9680867
78921,7.979968
78922,8.088167
78923,7.944356
78925,7.917191
78929,7.8258142
78930,7.6001773
78932,7.7973394
78935,8.271256
78936,7.8480983
78937,7.703702
78940,8.061231
78941,8.120571
78947,7.571365
78951,7.6676483
78952,8.146959
78953,7.464112
78955,8.361705
78958,8.244225
78960,7.7494717
78964,8.067847
78965,7.5711336
78967,8.270548
78968,8.1476345
78969,8.20208
78972,7.8613253
78973,8.4488535
78977,7.8759665
78979,7.5398803
78982,7.9171324
78984,7.6389027
78985,8.116416
78986,7.938548
78987,7.682215
78988,7.9157977
78994,7.8811755
78995,8.039403
78996,7.825397
78997,8.151829
78999,7.732717
79000,7.815975
79001,7.8390245
79005,7.863519
79007,7.908636
79008,7.8100843
79009,8.212004
79013,8.27853
79016,7.722341
79018,7.759423
79021,8.477433
79022,7.7323475
79024,8.090552
79025,7.9360123
79026,7.6890774
79029,7.7054577
79032,7.7523685
79033,7.5985866
79035,7.5773196
79042,8.06345
79044,8.585196
79049,7.769479
79051,7.7359757
79053,7.8066254
79055,8.054535
79056,7.7157803
79058,7.8509374
79059,8.0461855
79060,7.784993
79061,7.87769
79067,8.386286
79069,7.5233426
79070,7.548263
79072,7.941611
79075,7.4796877
79079,7.4237876
79080,7.8420978
79084,8.064099
79086,8.004323
79090,8.24551
79091,8.581103
79098,8.023987
79101,7.730825
79102,8.246488
79107,7.84998
79112,7.8973475
79114,8.336023
79116,7.923833
79117,7.915795
79122,7.9272475
79124,7.8181334
79127,8.33418
79129,8.135822
79137,8.161584
79138,8.23184
79139,7.7606897
79142,7.554133
79143,7.8868885
79144,7.9353685
79145,7.914754
79151,8.104921
79152,7.795855
79156,8.11102
79160,8.086344
79165,8.190325
79167,7.7597413
79177,7.7009616
79180,8.185739
79182,7.7033677
79184,7.6668253
79189,7.8412013
79195,8.11165
79197,7.9101663
79198,8.040791
79199,8.137033
79200,7.984785
79201,7.6939745
79206,7.925791
79216,7.7110944
79218,7.7346134
79219,8.610764
79221,7.7491403
79223,7.6673903
79225,8.026625
79226,7.933326
79228,7.859165
79230,8.143532
79231,8.3543005
79232,7.985042
79233,8.10105
79236,7.6412535
79239,7.889838
79240,7.805779
79244,8.029498
79246,8.035586
79248,8.204036
79249,8.250891
79250,7.6841354
79252,7.97932
79254,7.901933
79257,7.6495275
79258,8.50366
79259,8.385114
79262,7.6107545
79265,7.985266
79266,7.938295
79267,8.096586
79268,7.9418597
79270,7.8278866
79271,7.836335
79272,8.434575
79274,7.9446225
79277,7.892551
79279,8.216777
79281,7.9835596
79284,7.969399
79286,7.7757683
79291,7.844196
79292,8.193591
79295,7.6485434
79296,7.4747787
79297,8.065215
79299,7.7105465
79300,7.4657526
79302,7.605648
79303,8.011615
79304,7.5185795
79305,8.10912
79307,8.023814
79309,7.990129
79312,7.5813317
79313,7.818602
79314,8.107599
79315,7.8420777
79317,7.7947893
79321,7.7968936
79323,7.54941
79324,7.4761667
79326,7.820231
79340,7.710672
79341,7.816863
79344,7.8641305
79345,8.023426
79347,7.5370464
79355,7.8950152
79356,8.108207
79357,7.9062457
79362,7.892228
79369,8.081684
79371,7.894305
79373,7.509756
79378,8.066068
79383,7.6734157
79388,8.036045
79391,7.8707237
79393,7.969878
79394,8.341808
79397,7.5441976
79398,8.015611
79399,7.7361403
79400,7.652022
79402,7.601278
79404,7.697627
79406,7.467096
79408,8.366352
79410,7.645533
79411,7.9126167
79414,7.737068
79418,8.213688
79419,7.6635838
79422,7.915624
79423,7.822142
79425,7.692133
79429,8.008845
79434,7.7371283
79438,7.6837006
79441,8.376251
79446,8.066879
79447,8.197536
79452,8.112433
79453,7.7784934
79454,8.13491
79457,8.40214
79458,7.6594234
79459,7.976027
79466,7.8087935
79469,7.650092
79471,7.9149733
79472,8.0895605
79473,8.201162
79475,7.6986036
79476,7.5921574
79478,8.218199
79481,7.5654473
79484,8.21448
79488,8.478933
79489,8.034606
79491,7.8307714
79493,7.8662634
79495,7.725059
79496,7.9855065
79499,7.661872
79502,7.713769
79504,8.209132
79506,8.353539
79508,7.8868275
79509,7.8705544
79510,7.9001536
79513,8.170759
79514,8.021988
79516,7.577981
79522,7.569226
79525,8.230647
79526,8.257231
79535,8.068348
79537,7.668154
79539,7.925575
79542,7.8006763
79544,8.054906
79546,7.584438
79548,7.8573227
79553,7.994363
79554,7.799302
79558,7.85778
79559,7.5358653
79560,8.208825
79562,7.856296
79566,7.7947364
79571,8.112107
79582,8.045639
79583,8.070635
79585,7.56209
79586,7.926452
79590,8.210188
79593,8.015467
79594,7.8355865
79596,7.9049444
79600,8.235444
79604,8.0819435
79607,7.6062937
79608,7.714757
79613,8.226126
79614,8.138225
79616,8.177043
79617,7.8059254
79622,8.0615
79628,8.1915455
79629,7.7843137
79633,7.465161
79634,8.000292
79635,8.017198
79636,7.87447
79638,7.492127
79639,8.37628
79641,8.029936
79652,7.8403254
79658,7.6498923
79659,7.7921176
79660,7.761824
79667,8.058376
79681,8.022486
79684,7.818154
79685,8.158039
79686,7.9649706
79689,7.798842
79691,8.352642
79695,7.7836547
79701,7.9025674
79703,8.145061
79704,7.7999682
79705,7.477905
79706,7.679558
79709,7.852379
79713,7.668944
79715,8.283983
79716,7.7731967
79717,7.797581
79719,7.757901
79726,8.172735
79730,7.4817104
79731,7.6196675
79733,7.9479966
79734,7.8792458
79736,8.069941
79737,7.660368
79738,7.881878
79740,7.776713
79744,7.9785414
79745,8.092763
79747,8.355003
79755,7.8575945
79758,7.7071114
79759,8.241484
79760,7.88705
79765,7.532405
79766,7.954529
79767,7.985923
79774,7.95953
79776,7.694178
79779,8.237025
79781,8.0305195
79782,8.091303
79783,7.900601
79784,7.5668592
79792,7.6746664
79798,8.029134
79800,7.7525744
79802,8.129264
79805,7.7773876
79807,7.9617877
79812,7.7630906
79815,8.361385
79820,7.7992105
79822,7.80483
79825,7.777943
79831,7.4241605
79834,7.8965483
79835,7.868637
79838,8.250219
79842,7.850926
79848,7.685336
79849,7.672927
79850,8.208619
79851,7.8685083
79853,7.683571
79855,7.915461
79856,7.6956844
79857,8.068498
79858,7.7515078
79860,7.969658
79861,7.4617453
79862,7.8603053
79866,7.272431
79867,7.7837377
79869,7.7762723
79870,7.850959
79873,8.070767
79874,8.041122
79875,7.4368
79876,8.114849
79884,8.476871
79886,7.6062336
79890,8.21678
79891,7.933308
79893,8.4732895
79894,7.9919524
79895,8.012977
79897,7.6992316
79898,7.944247
79899,8.031793
79901,8.204038
79903,7.639383
79912,7.702191
79914,7.808903
79915,7.6875
79917,8.420435
79918,7.746074
79920,7.8697906
79922,7.719456
79924,7.5081162
79926,7.891006
79927,7.7849784
79930,7.715603
79932,7.9991555
79938,8.173646
79939,7.5920277
79941,8.094146
79942,8.564381
79944,8.028348
79947,8.527794
79948,7.6750703
79949,7.9020247
79950,7.8200955
79954,7.943521
79958,7.4786077
79967,7.700837
79968,7.461601
79970,7.399261
79971,7.9341936
79972,8.031971
79978,7.8060756
79980,7.9519634
79985,7.9037104
79988,7.7713747
79990,8.242654
79992,7.9274917
79993,7.984989
79996,8.437941
79997,7.779818
80002,7.7682557
80004,7.6990542
80006,7.5563293
80009,7.8737154
80010,7.804258
80011,7.75852
80014,7.9462585
80020,7.7320805
80025,8.149805
80028,8.378596
80029,8.068419
80030,8.097434
80033,7.7244754
80034,7.477078
80037,7.6393914
80038,7.890629
80039,8.100661
80040,7.6147995
80048,7.846337
80049,8.385095
80051,7.9135733
80052,7.8862877
80055,8.281626
80056,7.975946
80064,7.55705
80066,7.8788805
80067,8.069121
80069,8.400752
80073,7.3708696
80074,9.16201
80076,8.258514
80079,8.172571
80080,8.007912
80085,8.282619
80088,8.231762
80089,7.6736636
80090,7.4866652
80092,7.6535068
80096,7.5615025
80097,8.116954
80099,7.8768244
80100,7.3798976
80101,8.424202
80105,8.139603
80106,7.9385204
80108,8.295405
80110,7.8274646
80112,7.928206
80114,7.608899
80116,7.8980145
80119,7.876137
80120,8.502704
80122,7.555596
80124,8.017986
80127,7.530044
80129,7.846505
80137,7.6515374
80138,7.940561
80151,7.576254
80153,7.838986
80154,7.954394
80156,7.5821457
80159,8.154406
80162,7.8548217
80163,7.8486485
80164,7.592081
80165,7.9375567
80168,8.244457
80169,7.7173257
80170,7.5966787
80171,8.168396
80172,7.821292
80175,8.050902
80177,7.8136983
80180,7.9437065
80181,7.681087
80182,7.8223567
80183,8.372353
80185,8.401468
80187,7.769119
80190,8.192411
80191,7.8272657
80194,7.365638
80198,7.875805
80201,7.7178802
80202,7.5252867
80205,7.5688124
80207,7.9952416
80208,7.626765
80209,7.8449826
80212,8.324455
80213,7.858571
80219,8.0907
80223,7.608533
80225,7.5815883
80226,8.17573
80227,7.5819592
80228,7.9438043
80229,8.127855
80232,7.8213434
80237,7.832822
80242,7.7400556
80245,7.9383245
80249,7.8142962
80252,8.0106325
80254,8.093676
80257,8.025511
80260,7.758205
80263,7.718073
80264,7.966589
80269,7.840153
80271,7.990912
80274,8.048216
80275,7.8650727
80287,7.9135704
80288,7.584798
80289,7.780357
80291,7.8918843
80295,7.975692
80309,8.271299
80310,7.8037333
80311,7.6823864
80323,8.331149
80326,8.164823
80328,8.1029415
80330,7.773771
80331,8.122024
80332,7.8037434
80333,7.8929
80340,7.966169
80345,7.7228994
80346,7.9956408
80347,8.156932
80349,7.569231
80352,7.641218
80356,7.845368
80358,8.374175
80359,7.990189
80360,7.7193666
80363,7.6790237
80364,8.018502
80370,7.8219337
80375,8.136371
80379,7.8817368
80381,8.433697
80382,7.722254
80383,8.18527
80391,8.001491
80392,7.6423554
80393,8.033446
80397,7.8419027
80398,8.482983
80400,8.102362
80403,7.9549665
80406,7.6629877
80407,7.3323545
80409,7.6445837
80411,7.71042
80414,7.814606
80415,7.997668
80419,7.7848372
80423,7.6528854
80424,8.06503
80426,8.012859
80432,7.807246
80434,8.994598
80438,7.586012
80441,8.001045
80442,7.9310894
80443,8.138577
80446,7.804059
80448,7.4487615
80449,7.7295933
80450,7.9452176
80451,7.6655035
80453,7.9827776
80457,7.7114654
80461,7.7423325
80465,7.6546955
80466,7.7350554
80471,7.8733625
80474,7.644885
80477,7.569556
80482,8.073894
80490,8.004374
80494,7.6202245
80496,7.7144547
80497,7.8526306
80499,7.7305026
80500,7.9212036
80503,8.174965
80507,7.4699497
80508,7.87283
80511,7.6666884
80512,8.175707
80521,7.902977
80525,8.050926
80526,7.9873238
80528,8.3742075
80531,7.9256563
80537,8.028551
80538,8.113362
80541,7.6213756
80542,8.072333
80543,8.046008
80544,8.021909
80545,7.951921
80550,7.555989
80553,7.862245
80554,8.0072155
80555,7.63437
80558,7.818412
80560,8.40164
80563,7.856293
80564,7.972067
80566,7.769527
80567,8.020552
80569,7.8618007
80571,7.9582024
80573,8.15675
80574,7.7310834
80576,7.6282616
80578,8.169535
80580,7.8234324
80582,7.7844443
80585,7.707065
80587,8.592366
80593,7.925297
80595,7.8002095
80598,8.033068
80601,7.9105496
80605,8.103074
80606,8.360155
80608,8.192862
80609,7.9366302
80612,7.982939
80614,7.8569984
80619,8.17339
80622,8.129855
80629,8.542509
80631,8.099644
80632,7.650679
80634,7.8863463
80635,8.096672
80636,8.599291
80637,8.30084
80642,7.746399
80648,8.024517
80650,7.7634478
80652,7.931355
80654,7.8513026
80656,8.143076
80660,7.7571006
80661,7.8478003
80662,7.7026563
80663,7.867696
80667,8.091532
80670,7.696098
80677,7.640544
80680,7.8579392
80682,7.754328
80683,8.111639
80685,8.101345
80686,7.450447
80689,7.970269
80691,7.8279176
80692,8.175207
80694,7.804822
80698,7.977346
80699,7.699332
80704,7.9204383
80707,7.9875474
80710,7.5518823
80713,7.756544
80714,8.194029
80716,7.699279
80723,7.952295
80727,7.918166
80731,8.0711975
80735,7.8373737
80741,8.008176
80743,8.039583
80744,7.4756207
80747,8.066095
80749,7.742675
80754,7.991273
80756,8.037363
80759,8.235403
80762,7.40025
80764,7.792405
80766,8.168398
80772,7.9481583
80778,8.342804
80782,8.178809
80783,7.9580226
80785,8.106964
80787,8.115352
80789,7.6016064
80792,7.773733
80794,7.556114
80795,7.9118643
80800,7.7652073
80801,7.8965898
80806,7.8338227
80807,7.792892
80808,7.8857617
80809,7.6339626
80810,7.746686
80816,7.8732405
80818,8.021317
80820,8.330329
80821,7.9682984
80822,8.646469
80824,7.9005194
80832,7.374916
80835,7.947352
80840,7.7824693
80850,8.144842
80854,7.7265673
80857,7.524934
80859,7.744315
80860,7.8766923
80861,8.153509
80865,8.432333
80866,7.800654
80867,7.715521
80873,7.2592583
80874,7.6782403
80875,8.145545
80877,8.261022
80878,7.9472
80880,7.8160753
80886,7.5510173
80889,8.709497
80891,7.488956
80897,7.857007
80898,7.426752
80903,7.543956
80904,7.9167914
80906,7.973509
80909,8.104046
80910,8.140989
80912,8.330754
80915,7.69929
80916,7.7601786
80919,7.4990354
80920,8.100022
80921,7.7586737
80922,7.6090117
80929,8.214344
80930,7.8275194
80935,7.7371454
80937,7.8041296
80939,7.832929
80941,7.5757732
80944,7.7634068
80945,8.026655
80946,7.803766
80948,8.193685
80951,7.9259667
80956,7.850335
80957,8.182975
80959,8.19616
80960,7.8868556
80962,8.2518015
80965,8.085363
80968,7.7497416
80972,7.674947
80976,7.768418
80977,8.040066
80978,7.910387
80979,8.170448
80983,8.076796
80986,7.572243
80995,7.7705154
80996,7.722324
81003,7.425845
81007,8.004628
81008,8.139881
81011,8.04437
81013,7.5473185
81014,8.24077
81015,8.214151
81016,7.671554
81021,7.9097204
81025,8.037385
81026,7.8012605
81027,7.810933
81034,7.6720057
81036,8.024169
81037,7.8419394
81038,7.773496
81039,7.887985
81041,7.8534255
81047,8.231132
81048,8.063284
81049,7.8960667
81051,7.920622
81053,7.8412056
81056,8.20433
81059,7.8019614
81060,7.792471
81065,7.802328
81067,7.999216
81068,7.751542
81069,7.8802915
81071,8.058612
81074,7.717368
81077,7.5186386
81079,7.8625283
81080,7.608934
81081,7.5843954
81084,7.7181253
81086,8.121756
81087,7.841677
81089,7.633936
81090,8.027985
81092,7.8657293
81093,7.8694367
81096,7.9070272
81097,8.281061
81099,7.602107
81102,8.068787
81103,7.7363353
81106,7.68752
81107,8.127985
81111,7.9851446
81114,7.8238926
81118,7.8772335
81122,7.7847624
81123,8.159452
81126,7.8596487
81127,7.5431857
81132,8.092054
81133,7.9034734
81134,8.421961
81135,7.909088
81136,7.8158793
81137,8.2027235
81138,8.358497
81140,7.609068
81141,7.719018
81145,7.7642875
81154,8.093352
81155,7.6811204
81156,7.646881
81158,7.5776434
81159,7.966678
81160,8.069666
81162,8.150739
81164,7.747254
81167,7.7798843
81170,7.713913
81171,8.035091
81172,7.7250495
81178,8.122294
81183,7.7744837
81184,7.877978
81185,7.9437485
81187,8.021196
81188,7.7532163
81191,7.6538854
81192,8.14645
81197,7.7121167
81199,8.007457
81202,7.877043
81203,8.131757
81204,7.6198897
81205,7.9116087
81207,7.6383204
81210,8.256046
81211,8.060879
81214,7.553762
81216,7.723431
81221,7.649253
81224,8.091622
81225,7.5685816
81226,7.7570906
81227,7.643419
81230,7.8267016
81236,7.785668
